Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates
,,,,2024-07-18,2024-07-22 16:49 CEST,BIS,https:/data.bis.org/topics/EER/BIS%2CWS_EER%2C1.0/M.R.N.GB?view=chart,https:/data.bis.org/topics/EER/BIS%2CWS_EER%2C1.0/M.R.N.GB?view=chart&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/EER

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1986-06-30,F:Free,,A:Normal value,119.27
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1986-07-31,F:Free,,A:Normal value,116.31
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1986-08-31,F:Free,,A:Normal value,112.01
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1986-09-30,F:Free,,A:Normal value,110.68
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1986-10-31,F:Free,,A:Normal value,106.52
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1986-11-30,F:Free,,A:Normal value,107.58
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1986-12-31,F:Free,,A:Normal value,107.42
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1987-01-31,F:Free,,A:Normal value,107.11
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1987-02-28,F:Free,,A:Normal value,107.41
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1987-03-31,F:Free,,A:Normal value,111.34
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1987-04-30,F:Free,,A:Normal value,112.66
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1987-05-31,F:Free,,A:Normal value,114.39
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1987-06-30,F:Free,,A:Normal value,112.9
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1987-07-31,F:Free,,A:Normal value,112.63
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1987-08-31,F:Free,,A:Normal value,112.03
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1987-09-30,F:Free,,A:Normal value,112.99
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1987-10-31,F:Free,,A:Normal value,113.85
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1987-11-30,F:Free,,A:Normal value,116.48
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1987-12-31,F:Free,,A:Normal value,116.94
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1988-01-31,F:Free,,A:Normal value,115.3
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1988-02-29,F:Free,,A:Normal value,114.7
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1988-03-31,F:Free,,A:Normal value,117.94
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1988-04-30,F:Free,,A:Normal value,121.27
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1988-05-31,F:Free,,A:Normal value,121.79
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1988-06-30,F:Free,,A:Normal value,119.24
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1988-07-31,F:Free,,A:Normal value,118.31
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1988-08-31,F:Free,,A:Normal value,119.8
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1988-09-30,F:Free,,A:Normal value,118.35
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1988-10-31,F:Free,,A:Normal value,119.53
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1988-11-30,F:Free,,A:Normal value,120.74
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1988-12-31,F:Free,,A:Normal value,121.9
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1989-01-31,F:Free,,A:Normal value,121.96
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1989-02-28,F:Free,,A:Normal value,121.39
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1989-03-31,F:Free,,A:Normal value,119.75
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1989-04-30,F:Free,,A:Normal value,119.88
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1989-05-31,F:Free,,A:Normal value,118.55
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1989-06-30,F:Free,,A:Normal value,115.08
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1989-07-31,F:Free,,A:Normal value,116.14
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1989-08-31,F:Free,,A:Normal value,115.45
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1989-09-30,F:Free,,A:Normal value,115.09
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1989-10-31,F:Free,,A:Normal value,113.55
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1989-11-30,F:Free,,A:Normal value,111.73
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1989-12-31,F:Free,,A:Normal value,110.09
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1990-01-31,F:Free,,A:Normal value,111.3
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1990-02-28,F:Free,,A:Normal value,113.81
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1990-03-31,F:Free,,A:Normal value,110.71
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1990-04-30,F:Free,,A:Normal value,112.52
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1990-05-31,F:Free,,A:Normal value,114.49
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1990-06-30,F:Free,,A:Normal value,117.41
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1990-07-31,F:Free,,A:Normal value,120.76
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1990-08-31,F:Free,,A:Normal value,123.58
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1990-09-30,F:Free,,A:Normal value,122.17
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1990-10-31,F:Free,,A:Normal value,123.37
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1990-11-30,F:Free,,A:Normal value,122.91
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1990-12-31,F:Free,,A:Normal value,121.82
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1991-01-31,F:Free,,A:Normal value,121.74
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1991-02-28,F:Free,,A:Normal value,121.84
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1991-03-31,F:Free,,A:Normal value,120.51
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1991-04-30,F:Free,,A:Normal value,123.47
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1991-05-31,F:Free,,A:Normal value,122.98
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1991-06-30,F:Free,,A:Normal value,121.23
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1991-07-31,F:Free,,A:Normal value,120.61
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1991-08-31,F:Free,,A:Normal value,121.64
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1991-09-30,F:Free,,A:Normal value,122.26
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1991-10-31,F:Free,,A:Normal value,121.53
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1991-11-30,F:Free,,A:Normal value,122.01
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1991-12-31,F:Free,,A:Normal value,122.44
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1992-01-31,F:Free,,A:Normal value,121.15
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1992-02-29,F:Free,,A:Normal value,121.16
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1992-03-31,F:Free,,A:Normal value,120.24
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1992-04-30,F:Free,,A:Normal value,122.73
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1992-05-31,F:Free,,A:Normal value,124.63
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1992-06-30,F:Free,,A:Normal value,124.48
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1992-07-31,F:Free,,A:Normal value,123.61
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1992-08-31,F:Free,,A:Normal value,123.12
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1992-09-30,F:Free,,A:Normal value,118.01
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1992-10-31,F:Free,,A:Normal value,108.9
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1992-11-30,F:Free,,A:Normal value,105.58
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1992-12-31,F:Free,,A:Normal value,107.8
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1993-01-31,F:Free,,A:Normal value,107.06
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1993-02-28,F:Free,,A:Normal value,102.03
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1993-03-31,F:Free,,A:Normal value,103.91
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1993-04-30,F:Free,,A:Normal value,107.88
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1993-05-31,F:Free,,A:Normal value,108.19
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1993-06-30,F:Free,,A:Normal value,107.06
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1993-07-31,F:Free,,A:Normal value,108.39
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1993-08-31,F:Free,,A:Normal value,108.4
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1993-09-30,F:Free,,A:Normal value,108.42
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1993-10-31,F:Free,,A:Normal value,107.5
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1993-11-30,F:Free,,A:Normal value,107.88
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1993-12-31,F:Free,,A:Normal value,108.81
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1994-01-31,F:Free,,A:Normal value,109.17
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1994-02-28,F:Free,,A:Normal value,107.44
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1994-03-31,F:Free,,A:Normal value,106.87
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1994-04-30,F:Free,,A:Normal value,106.91
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1994-05-31,F:Free,,A:Normal value,107.06
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1994-06-30,F:Free,,A:Normal value,107.22
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1994-07-31,F:Free,,A:Normal value,105.2
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1994-08-31,F:Free,,A:Normal value,105.1
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1994-09-30,F:Free,,A:Normal value,105.54
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1994-10-31,F:Free,,A:Normal value,106.53
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1994-11-30,F:Free,,A:Normal value,106.31
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1994-12-31,F:Free,,A:Normal value,106.51
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1995-01-31,F:Free,,A:Normal value,105.86
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1995-02-28,F:Free,,A:Normal value,104.63
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1995-03-31,F:Free,,A:Normal value,102.92
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1995-04-30,F:Free,,A:Normal value,101.52
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1995-05-31,F:Free,,A:Normal value,101.73
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1995-06-30,F:Free,,A:Normal value,101.44
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1995-07-31,F:Free,,A:Normal value,100.63
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1995-08-31,F:Free,,A:Normal value,102.02
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1995-09-30,F:Free,,A:Normal value,102.73
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1995-10-31,F:Free,,A:Normal value,101.94
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1995-11-30,F:Free,,A:Normal value,100.91
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1995-12-31,F:Free,,A:Normal value,100.88
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-01-31,F:Free,,A:Normal value,100.81
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-02-29,F:Free,,A:Normal value,101.49
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-03-31,F:Free,,A:Normal value,101.25
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-04-30,F:Free,,A:Normal value,101.57
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-05-31,F:Free,,A:Normal value,102.59
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-06-30,F:Free,,A:Normal value,104.39
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-07-31,F:Free,,A:Normal value,103.68
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-08-31,F:Free,,A:Normal value,102.99
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-09-30,F:Free,,A:Normal value,104.89
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-10-31,F:Free,,A:Normal value,107.27
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-11-30,F:Free,,A:Normal value,111.5
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1996-12-31,F:Free,,A:Normal value,113.55
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-01-31,F:Free,,A:Normal value,115.05
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-02-28,F:Free,,A:Normal value,116.43
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-03-31,F:Free,,A:Normal value,116.23
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-04-30,F:Free,,A:Normal value,118.84
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-05-31,F:Free,,A:Normal value,118.44
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-06-30,F:Free,,A:Normal value,120.05
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-07-31,F:Free,,A:Normal value,123.87
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-08-31,F:Free,,A:Normal value,121.95
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-09-30,F:Free,,A:Normal value,120.16
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-10-31,F:Free,,A:Normal value,121.09
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-11-30,F:Free,,A:Normal value,124.69
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1997-12-31,F:Free,,A:Normal value,126.16
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-01-31,F:Free,,A:Normal value,125.9
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-02-28,F:Free,,A:Normal value,125.7
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-03-31,F:Free,,A:Normal value,127.84
"BIS,WS_EER,1.0",M.R.N.GB,M:Monthly,R:Real,N:Narrow (27 economies),GB:United Kingdom,"Index, 2020 = 100",,1998-04-30,F:Free,,A:Normal value,128.71
